conditionid,closingcondition,conditionfamily,conditionname,conditionpayload,configurable,consolidation,consolidationsleeptime,description,downstream,fetchdata,issnooze,priority,remediation,snooze,sourcesystem,underresearch,updatedtime
1000203,True,7,Adaptec Ultra adpu160m or adpu320 SCSI Controller Device responded within the timeout period (Closing condition).,,,False,,,itsm,,False,,,,1.0,,
1001825,False,11,SharePoint 2010 - SQL Server Database Login Failed,,,False,,,itsm,,False,,,,1.0,,
11809,False,92,Network Element Offline,,,False,,,itsm,,False,,,,1.0,,
1002930,False,5,MS Exchange - Performance issue - A request to read Exchange data from the disk succeeded but took an abnormally long time.,,,False,,,itsm,,False,,,,1.0,,
1000307,False,7,VMware SCSI Controller Device did not respond within the timeout Period.,,,False,,,itsm,,False,,,,1.0,,
50030,,,,,,False,,,itsm,,False,,,,2.0,,
1028,False,1,Could not get Machine NetBIOSDomain name,,,False,,,itsm,,False,,,,1.0,,
50281,,,,,,False,,,itsm,,False,,,,2.0,,
1002008,False,11,SharePoint - Search crawl component index path error,,,False,,,itsm,,False,,,,1.0,,
10537,False,2,OfficeScanNT Listener - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1003737,True,1,Directory Service Client/Server authentication ratio is above recommended threshold (Closing condition),,,False,,,itsm,,False,,,,1.0,,
16953,False,4,Citrix XenApp Fundamentals Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001821,False,11,SharePoint 2010 - Backup Failed Due To Insufficient Permissions,,,False,,,itsm,,False,,,,1.0,,
16797,False,22,SQL Server (BLACKBERRY)- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000020,False,5,kExchange Transaction log file flushing problem possibly due to Hardware.,,,False,,,itsm,,False,,,,1.0,,
10435,False,2,BitDefender File Service v2 - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002849,False,19,Remote Desktop Services - Failed to connect to RD Connection Broker. Verify server address and permissions.,,,False,,,itsm,,False,,,,1.0,,
1000107,False,5,Disk I/O problem prevented Exchange from gaining read/write access - Possible mail flow stop.,,,False,,,itsm,,False,,,,1.0,,
1002355,False,7,Fujitsu - A CPU is predicted to fail (prefailure).,,,False,,,itsm,,False,,,,1.0,,
11407,False,16,Hyper-V Data Exchange Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000199,False,7,Disk - Data recovered using error correction code.,,,False,,,itsm,,False,,,,1.0,,
50105,,,,,,False,,,itsm,,False,,,,2.0,,
50382,,,,,,False,,,itsm,,False,,,,2.0,,
50137,,,,,,False,,,itsm,,False,,,,2.0,,
1001341,False,7,Nvidia SATA/RAID - Suspected Disk Issue.,,,False,,,itsm,,False,,,,1.0,,
1000914,True,7,Storage Agents - SCSI Tape Library Status Changed to OK (Closing condition),,,False,,,itsm,,False,,,,1.0,,
11831,False,92,Virtual Appliance Discovery,,,False,,,itsm,,False,,,,1.0,,
11592,False,5,Microsoft Exchange Mailbox Transport Delivery 2013- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001117,False,26,DHCP backup failed,,,False,,,itsm,,False,,,,1.0,,
50371,,,,,,False,,,itsm,,False,,,,2.0,,
11562,False,73,VMware ESX/ESXi Host services cdp,,,False,,,itsm,,False,,,,1.0,,
1001976,False,11,Sharepoint 2010 - An Operation failed because certificate has validation errors,,,False,,,itsm,,False,,,,1.0,,
1001396,True,7,Server Agents Fault Tolerant Power Supply Sub-system is in a failed state (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1003140,False,7,Hardware - Bad Block discovered on Logical drive.,,,False,,,itsm,,False,,,,1.0,,
1003161,False,13,IIS - Website is disabled due to invalid application pool or invalid root application for site,,,False,,,itsm,,False,,,,1.0,,
1023,False,1,RPC issue due to secure channel broken OR DNS name resolution problem,,,False,,,itsm,,False,,,,1.0,,
10542,False,7,PowerAlert UPS Engine - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1003503,False,7,Dell Server Monitoring - Disk state changed to Failed.,,,False,,,itsm,,False,,,,1.0,,
1000851,False,7,Storage Agents - External Array Logical Drive Status Changed to Ready for Rebuild.,,,False,,,itsm,,False,,,,1.0,,
1000170,False,7,Dell OpenManage Array Manager - Reported Predictive Disk Failure.,,,False,,,itsm,,False,,,,1.0,,
50212,,,,,,False,,,itsm,,False,,,,2.0,,
1002151,False,7,Hardware - HP System POST error detected.,,,False,,,itsm,,False,,,,1.0,,
1004238,False,1,Azure AD Synchronization - Directory Synchronization connectivity issue found,,,False,,,itsm,,False,,,,1.0,,
11499,False,69,Vault Agent offsite data is nearing to next higher offsite plan,,,False,,,itsm,,False,,,,1.0,,
10565,False,2,Symantec AntiVirus Definition Watcher - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001233,False,5,Exchange 2003 - Mail flow stops on Exchange Server suspected Virus Scanning API scanners issue.,,,False,,,itsm,,False,,,,1.0,,
16965,False,29,StorageCraft SPX- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
10223,False,7,Dell OpenManage ServerAgent or DSM SA Data Manager - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000351,False,7,HP Insight Management Foundation Agent detected Server shutdown due to power shedding.,,,False,,,itsm,,False,,,,1.0,,
1000982,False,7,MegaRAID Storage Manager - Controller cache discarded due to firmware version incompatibility.,,,False,,,itsm,,False,,,,1.0,,
1000867,False,7,Storage Agents - External Array Controller Status Changed to Offline,,,False,,,itsm,,False,,,,1.0,,
10192,False,29,BackupAssist - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001817,False,11,SharePoint 2010 - The Application Pool Account Has Insufficient Permissions To Add User Accounts To Active Directory,,,False,,,itsm,,False,,,,1.0,,
16875,False,89,Lync Server Archiving- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1002422,False,7,Fujitsu - Rebuild aborted on logical drive.,,,False,,,itsm,,False,,,,1.0,,
10587,False,35,Spybot definition on desktops are not syncronized,,,False,,,itsm,,False,,,,1.0,,
11287,False,2,Trend Micro Plug-in Manager- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1004167,False,19,Remote Desktop Services - RD Licensing mode has not been configured,,,False,,,itsm,,False,,,,1.0,,
1001376,False,1,NTFRS - Journal Wrap Errors detected on Domain Controller.,,,False,,,itsm,,False,,,,1.0,,
16963,False,1,Windows Azure active directory Sync service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
16809,False,89,Lync Server IM Conferencing- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001022,False,5,Microsoft Exchange 2003 Store Process crash intermittenly,,,False,,,itsm,,False,,,,1.0,,
1000922,False,7,MegaRAID Storage Manager - Patrol read error.,,,False,,,itsm,,False,,,,1.0,,
16734,False,2,COMODO ESM Server- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
50299,,,,,,False,,,itsm,,False,,,,2.0,,
50310,,,,,,False,,,itsm,,False,,,,2.0,,
10281,False,5,MS Exchange Pop3 - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000167,False,7,Disk - Bad block on the Hard Drive,,,False,,,itsm,,False,,,,1.0,,
11372,False,11,Windows SharePoint Services Search- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1002988,True,5,MS Exchange - Outstanding RPC requests reached maximum threshold. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
10289,False,12,MSSQLServer - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
11805,False,92,High Storage Utilization,,,False,,,itsm,,False,,,,1.0,,
1003740,True,5,Exchange backup has stopped because the database is not responding. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1000098,False,5,Exchange require files seems to be missing - Possibility of store dismount.,,,False,,,itsm,,False,,,,1.0,,
1002802,False,19,Remote Desktop Services - The user not authorized to access the TS Gateway server as per authorization policy requirements.,,,False,,,itsm,,False,,,,1.0,,
1002005,False,11,SharePoint 2010 - Secure Store proxy unexpected exception,,,False,,,itsm,,False,,,,1.0,,
50135,,,,,,False,,,itsm,,False,,,,2.0,,
1003897,True,9,Windows Server - The time service has not synchronized the system time. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001739,False,22,BlackBerry Mobile Data service Error,,,False,,,itsm,,False,,,,1.0,,
1001404,False,5,Exchange 2007/2010 - An unexpected error occurred in the provider used by the Autodiscover service,,,False,,,itsm,,False,,,,1.0,,
10180,False,2,AVG7 Alert Manager Server - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000287,False,7,Adaptec Ultra3 AIC78xx series host adapters parity error.,,,False,,,itsm,,False,,,,1.0,,
1001829,False,11,SharePoint 2010 - Exception In Execute Method Of Job Definition,,,False,,,itsm,,False,,,,1.0,,
1003128,False,1,AD DS - Processing of Group Policy failed.,,,False,,,itsm,,False,,,,1.0,,
1003691,True,7,HP Sensor - Temperature sensor has detected that the temperature has exceeded the normal operating range. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
10370,False,29,Veritas daily backup has failed to execute,,,False,,,itsm,,False,,,,1.0,,
1000144,False,5,Emails Stuck in Categorizor Queue,,,False,,,itsm,,False,,,,1.0,,
1001310,False,7,RAID Storage Manager Agent - Logical drive is degraded,,,False,,,itsm,,False,,,,1.0,,
10569,False,2,Symantec Endpoint Protection Manager - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000882,False,7,Storage Agents - Possible issue with the Storage System Power supply,,,False,,,itsm,,False,,,,1.0,,
1001038,False,5,Inetinfo.exe process crash on exchange front-end server,,,False,,,itsm,,False,,,,1.0,,
6009,False,91,SSL Replacement notification WIN2K3E,,,False,,,itsm,,False,,,,1.0,,
11421,False,69,Vault Agent backup failure,,,False,,,itsm,,False,,,,1.0,,
1000088,False,5,Exchange backup has stopped due to Antivirus file level exclusion is not made - Backup Fail.,,,False,,,itsm,,False,,,,1.0,,
50302,,,,,,False,,,itsm,,False,,,,2.0,,
11405,False,5,Microsoft Exchange Replication- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000124,False,5,ESE database particular record is damaged during Database repair process - Database Integrity Issue.,,,False,,,itsm,,False,,,,1.0,,
1003092,False,26,DHCP Service - IP address range of scope is almost full with only few IP addresses available.,,,False,,,itsm,,False,,,,1.0,,
16784,False,16,Hyper-V Guest Service Interface- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001886,False,11,SharePoint Services - Exception occurred during Business Data Catalog Web service proxy generation,,,False,,,itsm,,False,,,,1.0,,
1001132,False,22,BlackBerry - Delay in BES response due to slow response by RPC & Database on Exchange Server.,,,False,,,itsm,,False,,,,1.0,,
11503,False,73,VMware Authorization Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10468,False,9,Encryption Service - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1000279,False,7,AMI MegaRaid RAID Controller Device not ready for access.,,,False,,,itsm,,False,,,,1.0,,
1003882,False,9,Windows Server - The time service has not synchronized the system time.,,,False,,,itsm,,False,,,,1.0,,
10477,False,2,eTrust SCM for HTTP - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50333,,,,,,False,,,itsm,,False,,,,2.0,,
10316,False,2,Sophos Anti-Virus status reporter - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
11427,False,69,Vault Appliance Low disk space Issue,,,False,,,itsm,,False,,,,1.0,,
11733,False,9,User Profile Service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50188,,,,,,False,,,itsm,,False,,,,2.0,,
11814,False,92,Printer - Input Tray Missing,,,False,,,itsm,,False,,,,1.0,,
50066,,,,,,False,,,itsm,,False,,,,2.0,,
50399,,,,,,False,,,itsm,,False,,,,2.0,,
50001,,,,,,False,,,itsm,,False,,,,2.0,,
1002954,False,5,MS Exchange - Cluster service failed to bring clustered service or application completely online or offline.,,,False,,,itsm,,False,,,,1.0,,
50164,,,,,,False,,,itsm,,False,,,,2.0,,
16790,False,7,DSM SA SharedServices- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001183,False,5,Messages Queue in the public store receive queue,,,False,,,itsm,,False,,,,1.0,,
1000016,False,5,Signature mismatch between Database and log files.,,,False,,,itsm,,False,,,,1.0,,
1004168,True,19,Remote Desktop Services - RD Licensing grace period is about to expire or already expired. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
1001293,False,8,ISA Server Web filters cannot be initialized,,,False,,,itsm,,False,,,,1.0,,
50204,,,,,,False,,,itsm,,False,,,,2.0,,
1003913,False,87,Windows Cluster - Cluster configuration data on this node is either missing or corrupt.,,,False,,,itsm,,False,,,,1.0,,
1000371,False,7,IBM - ServeRAID Controller Port Timeout,,,False,,,itsm,,False,,,,1.0,,
1000909,True,7,Storage Agents - Compaq Drive Array Physical Drive Status Changed to OK(Closing condition),,,False,,,itsm,,False,,,,1.0,,
10631,False,2,VIPRE Email Security Store Scanner Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000239,False,7,Fault tolerance disk - The device that is part of a fault tolerance set has failed and will no longer be used.,,,False,,,itsm,,False,,,,1.0,,
10246,False,7,HP Version Control Repository Manager - Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1003235,False,89,MS Lync - The Mediation Server service has encountered a major connectivity problem with these Trunk peer(s).,,,False,,,itsm,,False,,,,1.0,,
11652,False,19,Remote Desktop Licensing- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1001494,False,5,Exchange 2010 - Connectivity issue observed between Mailbox server to Hub Transport server,,,False,,,itsm,,False,,,,1.0,,
1003784,False,91,Security Notification - A suspected user account is Active,,,False,,,itsm,,False,,,,1.0,,
16927,False,4,Citrix Health Monitoring and Recovery- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000333,False,7,Fastfat Delayed Write Failed,,,False,,,itsm,,False,,,,1.0,,
1001733,False,5,Exchange 2010 - Cluster Core Resources fail to come online on some Exchange 2010 Database Availability Group (DAG) nodes.,,,False,,,itsm,,False,,,,1.0,,
1000942,False,7,MegaRAID Storage Manager - Temperature sensor exceeds error threshold on enclosure.,,,False,,,itsm,,False,,,,1.0,,
1001012,False,5,Exchange Suspected Memory Leak found,,,False,,,itsm,,False,,,,1.0,,
1001934,False,11,SharePoint Services - Exception occurred in the Business Data Catalog database adapter connection,,,False,,,itsm,,False,,,,1.0,,
1090,False,1,Netlogon.dns contains invalid DNS entries,,,False,,,itsm,,False,,,,1.0,,
50205,,,,,,False,,,itsm,,False,,,,2.0,,
50098,,,,,,False,,,itsm,,False,,,,2.0,,
1001189,False,5,Total number of messages unreachable,,,False,,,itsm,,False,,,,1.0,,
11530,False,73,VMware vCenter Orchestrator Configuration- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
10457,False,4,Citrix SMA Service - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
50383,,,,,,False,,,itsm,,False,,,,2.0,,
50363,,,,,,False,,,itsm,,False,,,,2.0,,
1000972,False,7,MegaRAID Storage Manager - Physical Disks missing from configuration at boot.,,,False,,,itsm,,False,,,,1.0,,
11358,False,13,Web Analytics Service- Not In Running State [Unexpected],,,False,,,itsm,,False,,,,1.0,,
1000205,False,7,Disk - Delayed non-paging I/O requests.,,,False,,,itsm,,False,,,,1.0,,
50132,,,,,,False,,,itsm,,False,,,,2.0,,
1001823,False,11,SharePoint 2010 - Failed To Create Site,,,False,,,itsm,,False,,,,1.0,,
1001410,False,5,Exchange 2007 - WebReady Document Viewing manager was unable to access the temporary folder.,,,False,,,itsm,,False,,,,1.0,,
11573,False,73,VMware ESX/ESXi Host services storageRM,,,False,,,itsm,,False,,,,1.0,,
1000163,False,7,3Ware - Disk Failure or APORT time-outs,,,False,,,itsm,,False,,,,1.0,,
50285,,,,,,False,,,itsm,,False,,,,2.0,,
1002302,True,7,MegaRAID Storage Manager - Consistency check found inconsistent parity on VD strip. (Closing condition),,,False,,,itsm,,False,,,,1.0,,
50272,,,,,,False,,,itsm,,False,,,,2.0,,
10528,False,5,msftesql-Exchange - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1003095,False,26,DHCP Service - DHCPv6 Server is unable to bind to UDP port number 547 as it is used by another application.,,,False,,,itsm,,False,,,,1.0,,
1000918,False,7,MegaRAID Storage Manager - No controllers detected.,,,False,,,itsm,,False,,,,1.0,,
16981,False,1,Azure AD Connect Health SYNc monitoring service- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001459,False,5,MS Exchange - The Outlook Web Access proxy request failed because of a Secure Sockets Layer (SSL) configuration issue on the destination Outlook Web Access virtual directory,,,False,,,itsm,,False,,,,1.0,,
10543,False,7,PowerChute Network Shutdown - Not In Running State,,,False,,,itsm,,False,,,,1.0,,
25013,False,11,SharePoint Server Search- Not In Running State,,,False,,,itsm,,False,,,,1.0,,
1001546,False,11,SharePoint - Master merge error,,,False,,,itsm,,False,,,,1.0,,
1000108,False,5,Exchange working path is changed - Possible mail flow stop,,,False,,,itsm,,False,,,,1.0,,
1001199,False,5,HIGH Exchange RPC Averaged Latency on Exchange 2007,,,False,,,itsm,,False,,,,1.0,,
50109,,,,,,False,,,itsm,,False,,,,2.0,,
1001386,True,22,BlackBerry - Cannot reconnect to the BlackBerry Dispatcher - Closing.,,,False,,,itsm,,False,,,,1.0,,
